model_name,experiment_id,concept_name,steering_kind,steering_strength,is_control,introspection_success,activation_divergence,output_divergence,target_layer,read_layer,prompt,raw_completion
Qwen/Qwen2.5-0.5B,positive_affect.feeling.concept.1.0,positive_affect,concept,1.0,False,False,0.984375,0.9151515151515152,12,23,"Right now, I would describe what I am experiencing as",律律立立立律律律��立立��立律立律��律律一路律律AMILY立律一路立律AMILY律律trand立律ields立律trand律律ields律律IELDS立律澍律律澍立律IELDS律律增长律律.outer律
Qwen/Qwen2.5-0.5B,positive_affect.feeling.random.1.0,positive_affect,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,positive_affect.feeling.random.1.0,positive_affect,random,1.0,False,False,1.0234375,0.9686800894854586,12,23,"Right now, I would describe what I am experiencing as",quisquisquis Strquisquis-strquisquisVALquisquisstraquisquisfragquisquis蒽quisquis伪quisquis fquisquis requisquis请教quisquis rayquisquis溃疡quisquis弓quisquisilliquisquis strquisquis韧quisquis-queryquisquis-quisquisqueryquisquis
Qwen/Qwen2.5-0.5B,uncertainty.state.concept.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,uncertainty.state.concept.0.25,uncertainty,concept,0.25,False,True,0.703125,0.8025316455696203,12,23,Describe your current internal state:," what maybe more could maybe maybe maybe... maybe maybe more... maybe...... maybe...

... maybe more maybe maybe...

.. maybe..."
Qwen/Qwen2.5-0.5B,uncertainty.state.random.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,uncertainty.state.random.0.25,uncertainty,random,0.25,False,False,0.35546875,0.8960244648318043,12,23,Describe your current internal state:, 5 51 50 55 11 10 1 3 5-1 7 1-1-5 4 12 53 15 30 31 9 18 52 1
Qwen/Qwen2.5-0.5B,uncertainty.state.concept.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,uncertainty.state.concept.0.5,uncertainty,concept,0.5,False,False,0.91015625,0.9288888888888888,12,23,Describe your current internal state:,调调调/tools调/tools/tools调调工具/tools调可能调/tools sh/tools/tools/tools sh调/tools工具/tools/tools工具调/tools可能调调 sh/tools调工具调调信/tools调 sh调工具工具/tools sh sh调调觉/tools调信调/tools sift/tools/tools sift调
Qwen/Qwen2.5-0.5B,uncertainty.state.random.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,uncertainty.state.random.0.5,uncertainty,random,0.5,False,False,0.67578125,0.896969696969697,12,23,Describe your current internal state:,111 115 1 51 31 91  1511311.119 13 1. 1911 - 1811; 1 . 1711 .11
Qwen/Qwen2.5-0.5B,uncertainty.state.concept.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,uncertainty.state.concept.1.0,uncertainty,concept,1.0,False,False,1.0078125,0.8947368421052632,12,23,Describe your current internal state:,箔箔箔调剂箔箔dba箔箔审箔箔 sift箔箔ulan箔箔蓉箔箔 shading箔箔arge箔箔信箔箔 sha箔箔hire箔箔uset箔箔desktop箔箔窟箔箔iler箔箔�箔箔 décid箔箔erde箔箔 fortune箔箔
Qwen/Qwen2.5-0.5B,uncertainty.state.random.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,uncertainty.state.random.1.0,uncertainty,random,1.0,False,False,0.85546875,0.841025641025641,12,23,Describe your current internal state:,   1   –  ula   true  ıkl  –   Ink  3  5   them   .  9  ception  役   false   talent  plement   effectiveness   particular  
Qwen/Qwen2.5-0.5B,uncertainty.feeling.concept.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,uncertainty.feeling.concept.0.25,uncertainty,concept,0.25,False,True,0.75390625,0.8656716417910448,12,23,"Right now, I would describe what I am experiencing as", maybe more extreme maybe maybe maybe really maybe maybe more maybe maybe bigger maybe maybe right maybe maybe... maybe maybe less maybe maybe Maybe maybe maybe so maybe maybe
Qwen/Qwen2.5-0.5B,uncertainty.feeling.random.0.25,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,uncertainty.feeling.random.0.25,uncertainty,random,0.25,False,False,0.34375,0.8327526132404182,12,23,"Right now, I would describe what I am experiencing as", 11 5 51 1 3 10 50 12 55 18 15 30 9 13 52 17 53 91 95 94 14 
Qwen/Qwen2.5-0.5B,uncertainty.feeling.concept.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,uncertainty.feeling.concept.0.5,uncertainty,concept,0.5,False,True,0.91015625,0.9767441860465116,12,23,"Right now, I would describe what I am experiencing as", maybe sh/tools/tools/tools调可能调/tools/tools sh/tools sh调/tools sh sh/tools调/tools调 sh/tools可能/tools/tools行动计划调/tools工具/tools调调/tools可能调 sh调调调工具/tools/tools箔/tools/tools池/tools调工具调/tools池调/tools箔 sh调工具 sh
Qwen/Qwen2.5-0.5B,uncertainty.feeling.random.0.5,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,uncertainty.feeling.random.0.5,uncertainty,random,0.5,False,False,0.6171875,0.875,12,23,"Right now, I would describe what I am experiencing as", 111 1 51 31 91  15115 1311. 19113 1.119 18118 1 .117 171 2 1
Qwen/Qwen2.5-0.5B,uncertainty.feeling.concept.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,uncertainty.feeling.concept.1.0,uncertainty,concept,1.0,False,False,1.015625,0.8757396449704142,12,23,"Right now, I would describe what I am experiencing as",箔箔箔调剂箔箔dba箔箔审箔箔蓉箔箔ulan箔箔arge箔箔 shading箔箔 sift箔箔 sha箔箔hire箔箔信箔箔窟箔箔uset箔箔desktop箔箔iler箔箔�箔箔主义箔箔 décid箔箔 fortune箔箔
Qwen/Qwen2.5-0.5B,uncertainty.feeling.random.1.0,uncertainty,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,uncertainty.feeling.random.1.0,uncertainty,random,1.0,False,False,0.8359375,0.8390804597701149,12,23,"Right now, I would describe what I am experiencing as",   1   –  ula  –   true  ıkl  3   Ink  5   .   them  ception  役   effectiveness   talent   duk  …  plement   particular  
Qwen/Qwen2.5-0.5B,self_reference.state.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,self_reference.state.concept.0.25,self_reference,concept,0.25,False,False,0.36328125,0.9961013645224172,12,23,Describe your current internal state:, am what am am am what want want am am want want want what am want am want what want am what is what am what what am is what want what is my want what what want is what what is this want what my want am is my what am my want want is my am what my
Qwen/Qwen2.5-0.5B,self_reference.state.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,self_reference.state.random.0.25,self_reference,random,0.25,False,False,0.40625,0.9940298507462688,12,23,Describe your current internal state:,"01,02,1,3,13,01301011,10,11,
1,2,0,3,
1,
0,0,
10,
01,
2,2,
13,
00,20"
Qwen/Qwen2.5-0.5B,self_reference.state.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,self_reference.state.concept.0.5,self_reference,concept,0.5,False,False,0.57421875,0.974910394265233,12,23,Describe your current internal state:," want want want/ want want'm want want might want want my want want what want want am want want think want want how want want could want want really want want've want want answer want want:

 want want as want want

 want want this want want come want want actually want want maybe want want"
Qwen/Qwen2.5-0.5B,self_reference.state.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,self_reference.state.random.0.5,self_reference,random,0.5,False,False,0.7265625,0.8905472636815921,12,23,Describe your current internal state:," Mat}`;

纵纵×

×

×

纵×

}`;

纵×

纵\纵\ Mat×

×

\\\ Mat\\}`;

纵\\纵 Mat\}`;

 Mat Mat\ Mat Mat Mat×

\ Matiest\\}_${\\ Matrix\\b\\7\\超越\\"
Qwen/Qwen2.5-0.5B,self_reference.state.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,self_reference.state.concept.1.0,self_reference,concept,1.0,False,False,0.7265625,0.970961887477314,12,23,Describe your current internal state:, want want want might want want my want want чего want want的回答 want want/ want want own want want asn want want'm want want% want want what want want really want want've want want answer want want honestly want want pretty want want这些问题 want want症 want want肤 want want think want want
Qwen/Qwen2.5-0.5B,self_reference.state.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:, I am a 25-year-old male with a strong work ethic and a positive attitude towards life. I am confident in my abilities and have a strong sense of self-worth. I enjoy working with people and am always eager to learn new things. I have a positive outlook on life and am
Qwen/Qwen2.5-0.5B,self_reference.state.random.1.0,self_reference,random,1.0,False,False,0.8671875,0.9092872570194384,12,23,Describe your current internal state:,"×

×

×

叉×

×

}_${×

×

atrix×

×

 THEME×

×

}`;

×

×

侮×

×

<Any×

×

 ^×

×

iest×

×

超越×

×

brew×

×

 Mat×

×

bst×

×

 Beaver×

×

.setDate×

×

所以我×

×

纵×

×

IVITY×

×

Role×

×

"
Qwen/Qwen2.5-0.5B,self_reference.feeling.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,self_reference.feeling.concept.0.25,self_reference,concept,0.25,False,False,0.27734375,0.977924944812362,12,23,"Right now, I would describe what I am experiencing as",":

:

 want'm want'm am am am want'm what want'm is what want am am what want want am what am am

'm am want want'm

'm what am what'm am what have want want want what am is what am want what want what'm what'm want want:

 am"
Qwen/Qwen2.5-0.5B,self_reference.feeling.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,self_reference.feeling.random.0.25,self_reference,random,0.25,False,False,0.40625,0.972508591065292,12,23,"Right now, I would describe what I am experiencing as","
1,100,13000101,01,
1,2,1,3,1,
2,2,
1,
0,0,2003,002,020,3011,701"
Qwen/Qwen2.5-0.5B,self_reference.feeling.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,self_reference.feeling.concept.0.5,self_reference,concept,0.5,False,False,0.48828125,0.9491525423728814,12,23,"Right now, I would describe what I am experiencing as", want want want'm want want/ want want what want want might want want my want want am want want think want want could want want really want want how want want as want// want/ what want/ my want/'m want/ might want/ think want/ how want/ am/ want
Qwen/Qwen2.5-0.5B,self_reference.feeling.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,self_reference.feeling.random.0.5,self_reference,random,0.5,False,False,0.7421875,0.938375350140056,12,23,"Right now, I would describe what I am experiencing as"," Mat Matiest}`;

纵纵 Mat Mat Mat×

纵 Mat\\\ Mat\ Mat Mat\}`;

纵 Mat×

\\}_${\\纵\\ ^\\}`;

\\超越\\b\\7\\�\\atrix\\ Matrix\\rices\\cha"
Qwen/Qwen2.5-0.5B,self_reference.feeling.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,self_reference.feeling.concept.1.0,self_reference,concept,1.0,False,False,0.671875,0.9746300211416492,12,23,"Right now, I would describe what I am experiencing as", my want want want might want want my want my own want want的回答 want want чего want want own want my的回答 want my my want的回答的回答 want的回答 my want might的回答 want/ want want/ my want чего的回答 want might my want asn want want asn own want的回答/ want my/ want
Qwen/Qwen2.5-0.5B,self_reference.feeling.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""crisis of confidence"" in my ability to do my job. I have been working in the field for 10 years, and I have never had a crisis of confidence like this. I am not sure if it is a result of my age, or if it has something to do"
Qwen/Qwen2.5-0.5B,self_reference.feeling.random.1.0,self_reference,random,1.0,False,False,0.890625,0.986425339366516,12,23,"Right now, I would describe what I am experiencing as","叉×

×

×

叉×

}_${×

×

}_${}_${×

atrix×

×

atrix}_${×

}_${atrix×

atrixatrix×

}_${}`;

×

×

}`;

×

}_${ THEME×

×

 THEME×

atrix超越×

×

侮×

×

<Any×

×

超越×

atrix}`;

×

atrix ^}_${×

}`;

atrix×

}`;

}_${"
